index,date,formatted date,grid,plot,Tree tag,gps tag,gps used,side,zone,fixed area,Species,fixed ht cm,Diameter 1,Diameter 2,Diameter 3,Diameter 4,Diameter 5,# Stems,Breaking,Age,Resprout,strip Circumference,Additive circumferance,area <3m stripped,Age strip,Bark Regrowth,Borers,Fire,Toppled,Resprout,Ele?,Alive,data entered bY
96,May 28-2024,28-May-18,4,35,845,NA,NA,A,5,0 to 2,Vachellia exuvalias,160,3.9,6.5,4.6,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
91,May 28-2019,28-May-18,4,35,839,NA,NA,A,5,0 to 2,Ehretia amoena,31,0.46,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
105,May 28-2033,28-May-18,4,35,547,NA,NA,A,5,0 to 2,Ormocarpum trichocarpum,105,4.6,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
94,May 28-2022,28-May-18,4,35,843,NA,NA,A,5,0 to 2,Ehretia amoena,41,0.61,6.9,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
106,May 28-2034,28-May-18,4,35,546,NA,NA,A,5,0 to 2,Dichrostachys cinerea,24,0.64,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
95,May 28-2023,28-May-18,4,35,844,NA,NA,A,5,0 to 2,Commiphora schimperi,34,0.69,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
98,May 28-2026,28-May-18,4,35,847,NA,NA,A,5,0 to 2,Commiphora schimperi,54,0.72,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
99,May 28-2027,28-May-18,4,35,848,NA,NA,A,5,0 to 2,Commiphora schimperi,30,0.92,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
103,May 28-2031,28-May-18,4,35,853,NA,NA,A,5,0 to 2,Dichrostachys cinerea,41,1.4,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
392,28-May-18,28-May-18,4,35,958,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,46,0.54,0.59,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
393,28-May-18,28-May-18,4,35,959,NA,NA,B,1,0 to 2,Ehretia rigida,66,0.65,0.27,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
390,28-May-18,28-May-18,4,35,956,NA,NA,B,1,0 to 2,Dichrostachys cinerea,90,0.69,0.62,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
391,28-May-18,28-May-18,4,35,957,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,82,1.05,0.58,1.18,0.95,0.59,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
397,28-May-18,28-May-18,4,35,963,NA,NA,B,2,0 to 2,Ormocarpum trichocarpum,31,0.33,0.47,0.41,0.61,0.41,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
394,28-May-18,28-May-18,4,35,960,NA,NA,B,2,0 to 2,Ehretia rigida,38,0.35,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
395,28-May-18,28-May-18,4,35,961,NA,NA,B,2,0 to 2,Ehretia rigida,40,0.37,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
396,28-May-18,28-May-18,4,35,962,NA,NA,B,2,0 to 2,Ehretia rigida,33,0.59,0.55,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
343,28-May,28-May-18,4,35,566,NA,NA,B,3,0 to 2,Ehretia rigida,10,0.2,0.3,0.3,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
344,28-May,28-May-18,4,35,565,NA,NA,B,3,0 to 2,Ehretia rigida,15,0.3,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
345,28-May,28-May-18,4,35,564,NA,NA,B,3,0 to 2,Ehretia rigida,25,0.3,0.2,0.4,0.4,0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
342,28-May,28-May-18,4,35,567,NA,NA,B,3,0 to 2,Ehretia rigida,30,0.3,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
346,28-May,28-May-18,4,35,563,NA,NA,B,3,0 to 2,Ehretia rigida,30,0.3,0.4,0.4,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
350,28-May,28-May-18,4,35,559,NA,NA,B,3,0 to 2,Ehretia rigida,30,0.3,0.2,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
351,28-May,28-May-18,4,35,558,NA,NA,B,3,0 to 2,Ehretia amoena,50,0.3,0.5,0.3,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
339,28-May,28-May-18,4,35,570,NA,NA,B,3,0 to 2,Ehretia rigida,30,0.4,0.4,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
349,28-May,28-May-18,4,35,560,NA,NA,B,3,0 to 2,Ehretia rigida,30,0.4,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
340,28-May,28-May-18,4,35,569,NA,NA,B,3,0 to 2,Ehretia rigida,30,0.5,0.3,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
341,28-May,28-May-18,4,35,568,NA,NA,B,3,0 to 2,Ehretia rigida,30,0.6,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
348,28-May,28-May-18,4,35,561,NA,NA,B,3,0 to 2,Ehretia rigida,20,0.7,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
347,28-May,28-May-18,4,35,562,NA,NA,B,3,0 to 2,Ehretia rigida,30,0.7,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
403,28-May-18,28-May-18,4,35,969,NA,NA,B,4,0 to 2,Ehretia rigida,34,0.33,0.49,0.39,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
404,28-May-18,28-May-18,4,35,979,NA,NA,B,4,0 to 2,Ormocarpum trichocarpum,31,0.43,0.31,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
402,28-May-18,28-May-18,4,35,968,NA,NA,B,4,0 to 2,Ehretia rigida,42,0.46,0.31,0.59,0.27,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
398,28-May-18,28-May-18,4,35,964,NA,NA,B,4,0 to 2,Ehretia rigida,36,0.49,0.43,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
399,28-May-18,28-May-18,4,35,965,NA,NA,B,4,0 to 2,Ehretia rigida,32,0.52,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
401,28-May-18,28-May-18,4,35,967,NA,NA,B,4,0 to 2,Ehretia rigida,28,0.66,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
400,28-May-18,28-May-18,4,35,966,NA,NA,B,4,0 to 2,Ehretia rigida,45,0.78,0.46,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
335,28-May,28-May-18,4,35,702,NA,NA,B,5,0 to 2,Commiphora schimperi,15,0.18,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
338,28-May,28-May-18,4,35,727,NA,NA,B,5,0 to 2,Commiphora schimperi,37,0.4,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
336,28-May,28-May-18,4,35,857,NA,NA,B,5,0 to 2,Commiphora schimperi,41,0.4,0.59,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
337,28-May,28-May-18,4,35,726,NA,NA,B,5,0 to 2,Commiphora schimperi,62,0.6,0.4,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
332,28-May,28-May-18,4,35,701,NA,NA,B,5,0 to 2,Commiphora schimperi,45,0.7,0.7,0.8,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
329,28-May,28-May-18,4,35,780,NA,NA,B,5,0 to 2,Commiphora schimperi,90,0.74,0.7,0.6,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
334,28-May,28-May-18,4,35,784,NA,NA,B,5,0 to 2,Commiphora schimperi,27,0.8,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
333,28-May,28-May-18,4,35,783,NA,NA,B,5,0 to 2,Commiphora schimperi,30,0.9,0.5,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
331,28-May,28-May-18,4,35,781,NA,NA,B,5,0 to 2,Dichrostachys cinerea,80,1.05,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
330,28-May,28-May-18,4,35,782,NA,NA,B,5,0 to 2,Commiphora schimperi,85,1.5,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
277,28-May,28-May-18,4,35,778,NA,NA,A,5,2 to 10,Senegalia nigrescens,430.00,22.6,,,,,1,10,Old,Y,0,0,0,NA,0,0,0,N,Y,Y,Y,GarY + DannY
278,28-May,28-May-18,4,35,779,NA,NA,B,5,2 to 10,Senegalia nigrescens,320.00,8.5,,,,,1,15,Old,N,0,0,0,NA,0,0,0,N,N,Y,Y,GarY + DannY
405,28-May-18,28-May-18,4,37,978,NA,NA,A,1,0 to 2,Commiphora schimperi,62,0.29,5.2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
406,28-May-18,28-May-18,4,37,980,NA,NA,A,2,0 to 2,Ehretia rigida,34,0.27,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
407,28-May-18,28-May-18,4,37,981,NA,NA,A,2,0 to 2,Ehretia rigida,39,0.44,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
408,28-May-18,28-May-18,4,37,182,NA,NA,A,4,0 to 2,Ormocarpum trichocarpum,25,0.23,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
410,28-May-18,28-May-18,4,37,974,NA,NA,A,4,0 to 2,Ehretia rigida,25,0.26,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
409,28-May-18,28-May-18,4,37,971,NA,NA,A,4,0 to 2,Ormocarpum trichocarpum,20,0.411,0.5,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
411,28-May-18,28-May-18,4,37,975,NA,NA,A,4,0 to 2,Ehretia rigida,14,0.53,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
412,28-May-18,28-May-18,4,37,973,NA,NA,A,4,0 to 2,Ormocarpum trichocarpum,38,0.67,0.32,0.49,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
413,28-May-18,28-May-18,4,37,972,NA,NA,A,5,0 to 2,Ormocarpum trichocarpum,42,0.44,0.22,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
414,28-May-18,28-May-18,4,37,970,NA,NA,A,5,0 to 2,Ehretia rigida,57,0.48,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Amu and Phindile
352,28-May,28-May-18,4,37,557,NA,NA,B,3,0 to 2,Ehretia rigida,45,0.1,0.2,0.2,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
355,28-May,28-May-18,4,37,545,NA,NA,B,3,0 to 2,Ehretia amoena,35,0.2,0.3,0.4,0.2,0.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
356,28-May,28-May-18,4,37,544,NA,NA,B,3,0 to 2,Ehretia amoena,35,0.2,0.2,0.5,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
357,28-May,28-May-18,4,37,543,NA,NA,B,3,0 to 2,Ormocarpum trichocarpum,45,0.2,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
354,28-May,28-May-18,4,37,555,NA,NA,B,3,0 to 2,Ehretia rigida,40,0.3,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
353,28-May,28-May-18,4,37,556,NA,NA,B,3,0 to 2,Ehretia rigida,35,0.4,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
359,28-May,28-May-18,4,37,No-tag,NA,NA,B,4,0 to 2,Ehretia rigida,25,0.1,0.3,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
358,28-May,28-May-18,4,37,542,NA,NA,B,4,0 to 2,Ehretia rigida,30,0.2,0.3,0.2,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
360,28-May,28-May-18,4,37,No-tag,NA,NA,B,5,0 to 2,Ehretia rigida,45,0.1,0.2,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
361,28-May,28-May-18,4,37,No-tag,NA,NA,B,5,0 to 2,Ehretia rigida,45,0.3,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
362,28-May,28-May-18,4,37,No-tag,NA,NA,B,5,0 to 2,Ormocarpum trichocarpum,40,0.6,0.6,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,GarY + DannY
3,5/26/2018,26-May-18,4,37,98,98,OTS 10,NA,NA,0 to 25,Senegalia nigrescens,550.00,12.5,11.9,,,,2,1,Old,N,15 +15,30,30,New,60,0,0,N,N,Y,Y,Amu
279,28-May,28-May-18,4,37,728,NA,NA,A,2,2 to 10,Senegalia nigrescens,320.00,8.3,8.6,,,,2,5,Old,N,0,0,0,NA,0,0,0,N,N,Y,Y,GarY + DannY
280,28-May,28-May-18,4,37,729,NA,NA,A,3,2 to 10,Senegalia nigrescens,200.00,5.4,8.7,,,,2,50,Old,Y,0,0,0,NA,0,0,0,N,N,Y,Y,GarY + DannY
282,28-May,28-May-18,4,37,730,NA,NA,A,3,2 to 10,Senegalia nigrescens,210.00,10.4,5.9,,,,2,70,Old,N,0,0,0,NA,0,0,0,N,N,Y,N,GarY + DannY
285,28-May,28-May-18,4,37,731,NA,NA,A,5,2 to 10,Senegalia nigrescens,170.00,8.9,6.2,,,,2,80,New,Y,0,0,0,NA,0,0,0,N,N,Y,Y,GarY + DannY
283,28-May,28-May-18,4,37,541,NA,NA,B,2,2 to 10,Senegalia nigrescens,300.00,7.2,,,,,1,20,Old,N,2,0,1,Old,50,0,0,N,N,N,Y,GarY + DannY
281,28-May,28-May-18,4,37,No-tag,NA,NA,B,2,2 to 10,Senegalia nigrescens,270.00,14,,,,,1,0,NA,N,0,0,0,NA,0,0,0,Y,N,Y,N,GarY + DannY
284,28-May,28-May-18,4,37,540,NA,NA,B,3,2 to 10,Senegalia nigrescens,350.00,13.1,8.3,7.5,13.1,,3,2,Old,N,30,0,10,NA,20,100,0,N,N,N,Y,GarY + DannY
831,5/30/2018,30-May-18,5,38,450,NA,NA,B,1,0 to 2,Senegalia nigrescens,20,0.4,0.3,0.3,0.1,0.1,7,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
832,5/30/2018,30-May-18,5,38,451,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,40,0.9,-,-,-,-,1,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
817,5/30/2018,30-May-18,5,38,436,NA,NA,B,2,0 to 2,Ormocarpum trichocarpum,15,0.2,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
828,5/30/2018,30-May-18,5,38,447,NA,NA,B,2,0 to 2,Ormocarpum trichocarpum,15,0.3,0.3,0.2,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
826,5/30/2018,30-May-18,5,38,445,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,50,0.3,0.6,0.4,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
830,5/30/2018,30-May-18,5,38,449,NA,NA,B,2,0 to 2,Senegalia nigrescens,35,0.4,0.3,0.1,0.2,0.2,15,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
823,5/30/2018,30-May-18,5,38,442,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,20,0.5,0.6,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
829,5/30/2018,30-May-18,5,38,448,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,40,0.5,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
815,5/30/2018,30-May-18,5,38,434,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,50,0.5,0.4,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
824,5/30/2018,30-May-18,5,38,443,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,80,0.5,0.8,0.4,0.4,-,4,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
825,5/30/2018,30-May-18,5,38,444,NA,NA,B,2,0 to 2,Ormocarpum trichocarpum,45,0.7,0.7,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
811,5/30/2018,30-May-18,5,38,430,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,90,0.7,1.2,0.4,0.4,0.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
818,5/30/2018,30-May-18,5,38,437,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,30,0.8,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
812,5/30/2018,30-May-18,5,38,431,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,85,0.9,0.4,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
827,5/30/2018,30-May-18,5,38,446,NA,NA,B,2,0 to 2,Ziziphus mucronata,90,0.9,1.5,0.4,0.3,0.8,5,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
810,5/30/2018,30-May-18,5,38,429,NA,NA,B,2,0 to 2,Ormocarpum trichocarpum,100,0.9,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
813,5/30/2018,30-May-18,5,38,432,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,90,1.0,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
819,5/30/2018,30-May-18,5,38,438,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,150,1.0,1.2,0.4,0.3,0.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
822,5/30/2018,30-May-18,5,38,441,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,80,1.2,0.5,0.4,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
809,5/30/2018,30-May-18,5,38,428,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,110,1.4,0.9,0.8,1.2,1.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
820,5/30/2018,30-May-18,5,38,439,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,100,1.7,1.0,1.5,0.5,1.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
821,5/30/2018,30-May-18,5,38,440,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,110,1.7,1.0,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
816,5/30/2018,30-May-18,5,38,435,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,115,2.0,0.9,0.5,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
805,5/30/2018,30-May-18,5,38,424,NA,NA,B,3,0 to 2,Gymnosporia senegalensis,20,0.4,0.3,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
804,5/30/2018,30-May-18,5,38,423,NA,NA,B,3,0 to 2,Gymnosporia senegalensis,25,0.4,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
808,5/30/2018,30-May-18,5,38,427,NA,NA,B,3,0 to 2,Gymnosporia senegalensis,40,0.4,0.4,0.4,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
807,5/30/2018,30-May-18,5,38,426,NA,NA,B,3,0 to 2,Gymnosporia senegalensis,80,0.9,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
806,5/30/2018,30-May-18,5,38,425,NA,NA,B,3,0 to 2,Gymnosporia senegalensis,40,1.2,0.6,0.3,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
814,5/30/2018,30-May-18,5,38,433,NA,NA,B,3,0 to 2,Gymnosporia senegalensis,70,1.2,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
800,5/30/2018,30-May-18,5,38,419,NA,NA,B,4,0 to 2,Ormocarpum trichocarpum,50,0.1,0.4,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
801,5/30/2018,30-May-18,5,38,420,NA,NA,B,4,0 to 2,Ormocarpum trichocarpum,20,0.2,0.2,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
803,5/30/2018,30-May-18,5,38,422,NA,NA,B,4,0 to 2,Vachellia gerrardii,45,0.4,0.5,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
802,5/30/2018,30-May-18,5,38,421,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,35,0.5,0.3,0.9,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
790,5/30/2018,30-May-18,5,38,473,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,40,0.5,0.7,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
797,5/30/2018,30-May-18,5,38,416,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,60,0.7,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
792,5/30/2018,30-May-18,5,38,411,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,60,0.9,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
793,5/30/2018,30-May-18,5,38,412,NA,NA,B,4,0 to 2,Vachellia gerrardii,70,0.9,0.4,0.3,5.0,,4,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
799,5/30/2018,30-May-18,5,38,418,NA,NA,B,4,0 to 2,Ormocarpum trichocarpum,110,0.9,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
791,5/30/2018,30-May-18,5,38,472,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,90,1.0,0.7,0.7,0.9,-,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
798,5/30/2018,30-May-18,5,38,417,NA,NA,B,4,0 to 2,Senegalia nigrescens,30,1.2,-,-,-,-,1,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
796,5/30/2018,30-May-18,5,38,415,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,80,1.4,1.7,0.4,0.2,1.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
795,5/30/2018,30-May-18,5,38,414,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,120,1.5,0.9,0.7,0.7,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
794,5/30/2018,30-May-18,5,38,413,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,90,1.8,1.4,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
771,5/30/2018,30-May-18,5,38,401,NA,NA,B,5,0 to 2,Vachellia gerrardii,75,0.1,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
781,5/30/2018,30-May-18,5,38,482,NA,NA,B,5,0 to 2,Senegalia nigrescens,30,0.5,0.5,0.4,0.5,0.5,7,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
